,date,temperature_2m_min
7910,1971-08-29 00:00:00+00:00,19.897648
7911,1971-08-30 00:00:00+00:00,18.102177
7912,1971-08-31 00:00:00+00:00,15.506703
7913,1971-09-01 00:00:00+00:00,17.71123
7914,1971-09-02 00:00:00+00:00,16.116564
7915,1971-09-03 00:00:00+00:00,17.524302
7916,1971-09-04 00:00:00+00:00,15.882044
7917,1971-09-05 00:00:00+00:00,13.989782
7918,1971-09-06 00:00:00+00:00,12.447524
7919,1971-09-07 00:00:00+00:00,11.605264
7920,1971-09-08 00:00:00+00:00,13.563005
7921,1971-09-09 00:00:00+00:00,15.370745
7922,1971-09-10 00:00:00+00:00,14.378487
7923,1971-09-11 00:00:00+00:00,16.086226
7924,1971-09-12 00:00:00+00:00,15.493967
7925,1971-09-13 00:00:00+00:00,17.201708
7926,1971-09-14 00:00:00+00:00,16.709448
7927,1971-09-15 00:00:00+00:00,16.36719
7928,1971-09-16 00:00:00+00:00,16.72493
7929,1971-09-17 00:00:00+00:00,15.83267
7930,1971-09-18 00:00:00+00:00,15.54041
7931,1971-09-19 00:00:00+00:00,15.698152
7932,1971-09-20 00:00:00+00:00,15.805891
7933,1971-09-21 00:00:00+00:00,15.763634
7934,1971-09-22 00:00:00+00:00,15.871373
7935,1971-09-23 00:00:00+00:00,13.879114
7936,1971-09-24 00:00:00+00:00,12.736855
7937,1971-09-25 00:00:00+00:00,12.894595
7938,1971-09-26 00:00:00+00:00,12.252336
7939,1971-09-27 00:00:00+00:00,14.410076
7940,1971-09-28 00:00:00+00:00,19.167816
7941,1971-09-29 00:00:00+00:00,15.125557
7942,1971-09-30 00:00:00+00:00,13.433297
7943,1971-10-01 00:00:00+00:00,13.241037
7944,1971-10-02 00:00:00+00:00,12.048779
7945,1971-10-03 00:00:00+00:00,12.506519
7946,1971-10-04 00:00:00+00:00,12.06426
7947,1971-10-05 00:00:00+00:00,10.872001
7948,1971-10-06 00:00:00+00:00,10.379743
7949,1971-10-07 00:00:00+00:00,9.587482
7950,1971-10-08 00:00:00+00:00,9.195222
7951,1971-10-09 00:00:00+00:00,8.752963
7952,1971-10-10 00:00:00+00:00,12.410704
7953,1971-10-11 00:00:00+00:00,11.018444
7954,1971-10-12 00:00:00+00:00,8.226185
7955,1971-10-13 00:00:00+00:00,6.1839247
7956,1971-10-14 00:00:00+00:00,8.391665
7957,1971-10-15 00:00:00+00:00,10.149407
7958,1971-10-16 00:00:00+00:00,9.407147
7959,1971-10-17 00:00:00+00:00,8.014887
7960,1971-10-18 00:00:00+00:00,9.272628
7961,1971-10-19 00:00:00+00:00,7.6803684
7962,1971-10-20 00:00:00+00:00,6.38811
7963,1971-10-21 00:00:00+00:00,4.39585
7964,1971-10-22 00:00:00+00:00,2.75359
7965,1971-10-23 00:00:00+00:00,3.4113305
7966,1971-10-24 00:00:00+00:00,6.069072
7967,1971-10-25 00:00:00+00:00,5.9768124
7968,1971-10-26 00:00:00+00:00,6.4845533
7969,1971-10-27 00:00:00+00:00,-0.60770726
7970,1971-10-28 00:00:00+00:00,-2.9499662
7971,1971-10-29 00:00:00+00:00,1.1577744
7972,1971-10-30 00:00:00+00:00,2.8655152
7973,1971-10-31 00:00:00+00:00,6.5232563
7974,1971-11-01 00:00:00+00:00,8.830996
7975,1971-11-02 00:00:00+00:00,7.037676
7976,1971-11-03 00:00:00+00:00,3.8425844
7977,1971-11-04 00:00:00+00:00,1.4974945
7978,1971-11-05 00:00:00+00:00,1.9524047
7979,1971-11-06 00:00:00+00:00,4.2573147
7980,1971-11-07 00:00:00+00:00,8.812225
7981,1971-11-08 00:00:00+00:00,5.7171354
7982,1971-11-09 00:00:00+00:00,6.8720446
7983,1971-11-10 00:00:00+00:00,7.5269547
7984,1971-11-11 00:00:00+00:00,5.981865
7985,1971-11-12 00:00:00+00:00,4.736774
7986,1971-11-13 00:00:00+00:00,5.291684
7987,1971-11-14 00:00:00+00:00,7.7465944
7988,1971-11-15 00:00:00+00:00,5.6515036
7989,1971-11-16 00:00:00+00:00,7.5564137
7990,1971-11-17 00:00:00+00:00,4.4613237
7991,1971-11-18 00:00:00+00:00,3.5662334
7992,1971-11-19 00:00:00+00:00,4.1711435
7993,1971-11-20 00:00:00+00:00,8.626054
7994,1971-11-21 00:00:00+00:00,6.1809635
7995,1971-11-22 00:00:00+00:00,4.5858727
7996,1971-11-23 00:00:00+00:00,5.090783
7997,1971-11-24 00:00:00+00:00,4.5456934
7998,1971-11-25 00:00:00+00:00,5.100603
7999,1971-11-26 00:00:00+00:00,3.7555134
8000,1971-11-27 00:00:00+00:00,7.110423
8001,1971-11-28 00:00:00+00:00,4.215333
8002,1971-11-29 00:00:00+00:00,3.520243
8003,1971-11-30 00:00:00+00:00,5.475153
8004,1971-12-01 00:00:00+00:00,4.130063
8005,1971-12-02 00:00:00+00:00,2.1349728
8006,1971-12-03 00:00:00+00:00,2.4398828
8007,1971-12-04 00:00:00+00:00,-3.4052079
8008,1971-12-05 00:00:00+00:00,-9.350297
8009,1971-12-06 00:00:00+00:00,-8.995387
8010,1971-12-07 00:00:00+00:00,-6.2404776
8011,1971-12-08 00:00:00+00:00,-8.185568
8012,1971-12-09 00:00:00+00:00,-7.830658
8013,1971-12-10 00:00:00+00:00,1.3742523
8014,1971-12-11 00:00:00+00:00,-0.8208382
8015,1971-12-12 00:00:00+00:00,4.1340723
8016,1971-12-13 00:00:00+00:00,2.6389818
8017,1971-12-14 00:00:00+00:00,-6.1061087
8018,1971-12-15 00:00:00+00:00,-7.101198
8019,1971-12-16 00:00:00+00:00,-5.3462887
8020,1971-12-17 00:00:00+00:00,1.8586214
8021,1971-12-18 00:00:00+00:00,-1.8364689
8022,1971-12-19 00:00:00+00:00,-0.33155894
8023,1971-12-20 00:00:00+00:00,3.7733512
8024,1971-12-21 00:00:00+00:00,0.5782609
8025,1971-12-22 00:00:00+00:00,-1.6168292
8026,1971-12-23 00:00:00+00:00,0.4380808
8027,1971-12-24 00:00:00+00:00,5.6929913
8028,1971-12-25 00:00:00+00:00,4.697901
8029,1971-12-26 00:00:00+00:00,-5.0471888
8030,1971-12-27 00:00:00+00:00,-8.8422785
8031,1971-12-28 00:00:00+00:00,-11.537369
8032,1971-12-29 00:00:00+00:00,-11.632459
8033,1971-12-30 00:00:00+00:00,-10.77755
8034,1971-12-31 00:00:00+00:00,-6.72264
8035,1972-01-01 00:00:00+00:00,-10.117729
8036,1972-01-02 00:00:00+00:00,0.6332755
8037,1972-01-03 00:00:00+00:00,0.5803759
8038,1972-01-04 00:00:00+00:00,-7.822523
8039,1972-01-05 00:00:00+00:00,-7.725423
8040,1972-01-06 00:00:00+00:00,-6.0783224
8041,1972-01-07 00:00:00+00:00,-7.731221
8042,1972-01-08 00:00:00+00:00,-7.4841204
8043,1972-01-09 00:00:00+00:00,-7.38702
8044,1972-01-10 00:00:00+00:00,-3.28992
8045,1972-01-11 00:00:00+00:00,-6.592819
8046,1972-01-12 00:00:00+00:00,-5.795719
8047,1972-01-13 00:00:00+00:00,-3.048618
8048,1972-01-14 00:00:00+00:00,-1.2015178
8049,1972-01-15 00:00:00+00:00,0.84558296
8050,1972-01-16 00:00:00+00:00,-12.257317
8051,1972-01-17 00:00:00+00:00,-13.110215
8052,1972-01-18 00:00:00+00:00,-9.613115
8053,1972-01-19 00:00:00+00:00,-3.066015
8054,1972-01-20 00:00:00+00:00,-1.0689144
8055,1972-01-21 00:00:00+00:00,2.4781864
8056,1972-01-22 00:00:00+00:00,1.8252869
8057,1972-01-23 00:00:00+00:00,-1.3776124
8058,1972-01-24 00:00:00+00:00,2.9694884
8059,1972-01-25 00:00:00+00:00,5.1165886
8060,1972-01-26 00:00:00+00:00,2.3136897
8061,1972-01-27 00:00:00+00:00,1.3607903
8062,1972-01-28 00:00:00+00:00,2.307891
8063,1972-01-29 00:00:00+00:00,0.6049912
8064,1972-01-30 00:00:00+00:00,-0.647908
8065,1972-01-31 00:00:00+00:00,-4.350808
8066,1972-02-01 00:00:00+00:00,-6.4037075
8067,1972-02-02 00:00:00+00:00,-6.706606
8068,1972-02-03 00:00:00+00:00,-2.209506
8069,1972-02-04 00:00:00+00:00,-0.46240544
8070,1972-02-05 00:00:00+00:00,2.1846955
8071,1972-02-06 00:00:00+00:00,1.8317959
8072,1972-02-07 00:00:00+00:00,1.2288964
8073,1972-02-08 00:00:00+00:00,-3.0240033
8074,1972-02-09 00:00:00+00:00,-3.2269022
8075,1972-02-10 00:00:00+00:00,-0.7298019
8076,1972-02-11 00:00:00+00:00,0.66729903
8077,1972-02-12 00:00:00+00:00,-2.5856006
8078,1972-02-13 00:00:00+00:00,-5.3885
8079,1972-02-14 00:00:00+00:00,-4.9413996
8080,1972-02-15 00:00:00+00:00,-0.8942988
8081,1972-02-16 00:00:00+00:00,1.8028018
8082,1972-02-17 00:00:00+00:00,2.0999026
8083,1972-02-18 00:00:00+00:00,-0.65299726
8084,1972-02-19 00:00:00+00:00,-1.8558965
8085,1972-02-20 00:00:00+00:00,-3.758796
8086,1972-02-21 00:00:00+00:00,-9.961696
8087,1972-02-22 00:00:00+00:00,-12.564595
8088,1972-02-23 00:00:00+00:00,-13.967494
8089,1972-02-24 00:00:00+00:00,-6.5203934
8090,1972-02-25 00:00:00+00:00,-9.323293
8091,1972-02-26 00:00:00+00:00,-10.926192
8092,1972-02-27 00:00:00+00:00,-8.179091
8093,1972-02-28 00:00:00+00:00,0.11800885
8094,1972-02-29 00:00:00+00:00,-3.6348908
8095,1972-03-01 00:00:00+00:00,-4.43779
8096,1972-03-02 00:00:00+00:00,0.80931044
8097,1972-03-03 00:00:00+00:00,-0.44260287
8098,1972-03-04 00:00:00+00:00,-3.893924
8099,1972-03-05 00:00:00+00:00,-4.195245
8100,1972-03-06 00:00:00+00:00,-2.5465662
8101,1972-03-07 00:00:00+00:00,2.1521125
8102,1972-03-08 00:00:00+00:00,-3.6992085
8103,1972-03-09 00:00:00+00:00,-4.3505297
8104,1972-03-10 00:00:00+00:00,-7.451851
8105,1972-03-11 00:00:00+00:00,-3.0031722
8106,1972-03-12 00:00:00+00:00,-5.054493
8107,1972-03-13 00:00:00+00:00,-9.705815
8108,1972-03-14 00:00:00+00:00,-8.957135
8109,1972-03-15 00:00:00+00:00,-4.258457
8110,1972-03-16 00:00:00+00:00,-5.009779
8111,1972-03-17 00:00:00+00:00,-4.7110996
8112,1972-03-18 00:00:00+00:00,-3.062421
8113,1972-03-19 00:00:00+00:00,-1.763742
8114,1972-03-20 00:00:00+00:00,-1.5650632
8115,1972-03-21 00:00:00+00:00,-1.0663843
8116,1972-03-22 00:00:00+00:00,0.28229427
8117,1972-03-23 00:00:00+00:00,0.38097334
8118,1972-03-24 00:00:00+00:00,-0.27034783
8119,1972-03-25 00:00:00+00:00,-1.1216688
8120,1972-03-26 00:00:00+00:00,-0.7229905
8121,1972-03-27 00:00:00+00:00,-0.22431159
8122,1972-03-28 00:00:00+00:00,-0.6756325
8123,1972-03-29 00:00:00+00:00,1.3230462
8124,1972-03-30 00:00:00+00:00,1.3717248
8125,1972-03-31 00:00:00+00:00,1.8704033
8126,1972-04-01 00:00:00+00:00,2.1190825
8127,1972-04-02 00:00:00+00:00,3.7677612
8128,1972-04-03 00:00:00+00:00,2.81644
8129,1972-04-04 00:00:00+00:00,3.4651191
8130,1972-04-05 00:00:00+00:00,1.8137977
8131,1972-04-06 00:00:00+00:00,-0.0875237
8132,1972-04-07 00:00:00+00:00,-0.088845015
8133,1972-04-08 00:00:00+00:00,-0.54016614
8134,1972-04-09 00:00:00+00:00,-0.041487694
8135,1972-04-10 00:00:00+00:00,0.6571913
8136,1972-04-11 00:00:00+00:00,6.1058702
8137,1972-04-12 00:00:00+00:00,8.504549
8138,1972-04-13 00:00:00+00:00,9.153228
8139,1972-04-14 00:00:00+00:00,10.301907
8140,1972-04-15 00:00:00+00:00,9.600585
8141,1972-04-16 00:00:00+00:00,10.099265
8142,1972-04-17 00:00:00+00:00,7.997943
8143,1972-04-18 00:00:00+00:00,5.5966215
8144,1972-04-19 00:00:00+00:00,7.1453
8145,1972-04-20 00:00:00+00:00,8.29398
8146,1972-04-21 00:00:00+00:00,8.742658
8147,1972-04-22 00:00:00+00:00,7.091337
8148,1972-04-23 00:00:00+00:00,9.940016
8149,1972-04-24 00:00:00+00:00,11.888696
8150,1972-04-25 00:00:00+00:00,10.737374
8151,1972-04-26 00:00:00+00:00,9.7360525
8152,1972-04-27 00:00:00+00:00,11.4347315
8153,1972-04-28 00:00:00+00:00,11.6334095
8154,1972-04-29 00:00:00+00:00,7.8820887
8155,1972-04-30 00:00:00+00:00,6.630767
8156,1972-05-01 00:00:00+00:00,9.229446
8157,1972-05-02 00:00:00+00:00,7.4781246
8158,1972-05-03 00:00:00+00:00,8.668077
8159,1972-05-04 00:00:00+00:00,7.5051193
8160,1972-05-05 00:00:00+00:00,9.542162
8161,1972-05-06 00:00:00+00:00,8.979204
8162,1972-05-07 00:00:00+00:00,7.9162464
8163,1972-05-08 00:00:00+00:00,8.053289
8164,1972-05-09 00:00:00+00:00,9.240333
8165,1972-05-10 00:00:00+00:00,9.127376
8166,1972-05-11 00:00:00+00:00,10.764417
8167,1972-05-12 00:00:00+00:00,11.201461
8168,1972-05-13 00:00:00+00:00,10.488502
8169,1972-05-14 00:00:00+00:00,11.575545
8170,1972-05-15 00:00:00+00:00,11.312588
8171,1972-05-16 00:00:00+00:00,11.54963
8172,1972-05-17 00:00:00+00:00,11.986672
8173,1972-05-18 00:00:00+00:00,13.773715
8174,1972-05-19 00:00:00+00:00,14.860758
8175,1972-05-20 00:00:00+00:00,17.2478
8176,1972-05-21 00:00:00+00:00,18.23484
8177,1972-05-22 00:00:00+00:00,16.421885
8178,1972-05-23 00:00:00+00:00,15.85893
8179,1972-05-24 00:00:00+00:00,15.495971
8180,1972-05-25 00:00:00+00:00,15.383014
8181,1972-05-26 00:00:00+00:00,13.770057
8182,1972-05-27 00:00:00+00:00,15.807099
8183,1972-05-28 00:00:00+00:00,16.844141
8184,1972-05-29 00:00:00+00:00,16.931183
8185,1972-05-30 00:00:00+00:00,16.418226
8186,1972-05-31 00:00:00+00:00,13.705269
8187,1972-06-01 00:00:00+00:00,14.142312
8188,1972-06-02 00:00:00+00:00,12.829354
8189,1972-06-03 00:00:00+00:00,14.066397
8190,1972-06-04 00:00:00+00:00,15.503439
8191,1972-06-05 00:00:00+00:00,15.190482
8192,1972-06-06 00:00:00+00:00,15.027524
8193,1972-06-07 00:00:00+00:00,14.914567
8194,1972-06-08 00:00:00+00:00,13.70161
8195,1972-06-09 00:00:00+00:00,16.888653
8196,1972-06-10 00:00:00+00:00,17.175694
8197,1972-06-11 00:00:00+00:00,15.462736
8198,1972-06-12 00:00:00+00:00,13.149779
8199,1972-06-13 00:00:00+00:00,11.886821
8200,1972-06-14 00:00:00+00:00,15.073866
8201,1972-06-15 00:00:00+00:00,16.060907
8202,1972-06-16 00:00:00+00:00,16.04795
8203,1972-06-17 00:00:00+00:00,16.134993
8204,1972-06-18 00:00:00+00:00,14.522036
8205,1972-06-19 00:00:00+00:00,12.559078
8206,1972-06-20 00:00:00+00:00,11.346121
8207,1972-06-21 00:00:00+00:00,12.083163
8208,1972-06-22 00:00:00+00:00,11.070206
8209,1972-06-23 00:00:00+00:00,11.4072485
8210,1972-06-24 00:00:00+00:00,15.094291
8211,1972-06-25 00:00:00+00:00,16.781334
8212,1972-06-26 00:00:00+00:00,17.218374
8213,1972-06-27 00:00:00+00:00,14.755419
8214,1972-06-28 00:00:00+00:00,16.24246
8215,1972-06-29 00:00:00+00:00,17.629503
8216,1972-06-30 00:00:00+00:00,16.416546
8217,1972-07-01 00:00:00+00:00,18.203587
8218,1972-07-02 00:00:00+00:00,17.440632
8219,1972-07-03 00:00:00+00:00,19.542973
8220,1972-07-04 00:00:00+00:00,19.8475
8221,1972-07-05 00:00:00+00:00,18.552029
8222,1972-07-06 00:00:00+00:00,17.806557
8223,1972-07-07 00:00:00+00:00,19.411081
8224,1972-07-08 00:00:00+00:00,17.21561
8225,1972-07-09 00:00:00+00:00,15.32014
8226,1972-07-10 00:00:00+00:00,15.024667
8227,1972-07-11 00:00:00+00:00,14.329194
8228,1972-07-12 00:00:00+00:00,15.183721
8229,1972-07-13 00:00:00+00:00,16.688248
8230,1972-07-14 00:00:00+00:00,18.392776
8231,1972-07-15 00:00:00+00:00,18.597305
8232,1972-07-16 00:00:00+00:00,18.45183
8233,1972-07-17 00:00:00+00:00,17.656357
8234,1972-07-18 00:00:00+00:00,16.910887
8235,1972-07-19 00:00:00+00:00,18.565413
8236,1972-07-20 00:00:00+00:00,19.769941
8237,1972-07-21 00:00:00+00:00,20.024467
8238,1972-07-22 00:00:00+00:00,21.128994
8239,1972-07-23 00:00:00+00:00,20.333523
8240,1972-07-24 00:00:00+00:00,19.788052
8241,1972-07-25 00:00:00+00:00,20.442577
8242,1972-07-26 00:00:00+00:00,20.247105
8243,1972-07-27 00:00:00+00:00,20.601633
8244,1972-07-28 00:00:00+00:00,20.456161
8245,1972-07-29 00:00:00+00:00,22.06069
8246,1972-07-30 00:00:00+00:00,20.115215
8247,1972-07-31 00:00:00+00:00,18.469746
8248,1972-08-01 00:00:00+00:00,20.724272
8249,1972-08-02 00:00:00+00:00,19.0288
8250,1972-08-03 00:00:00+00:00,18.883326
8251,1972-08-04 00:00:00+00:00,18.637854
8252,1972-08-05 00:00:00+00:00,19.792381
8253,1972-08-06 00:00:00+00:00,20.09691
8254,1972-08-07 00:00:00+00:00,20.501438
8255,1972-08-08 00:00:00+00:00,18.655964
8256,1972-08-09 00:00:00+00:00,18.810492
8257,1972-08-10 00:00:00+00:00,19.56502
8258,1972-08-11 00:00:00+00:00,19.169548
8259,1972-08-12 00:00:00+00:00,20.224075
8260,1972-08-13 00:00:00+00:00,21.028603
8261,1972-08-14 00:00:00+00:00,20.98313
8262,1972-08-15 00:00:00+00:00,19.137657
8263,1972-08-16 00:00:00+00:00,17.792187
8264,1972-08-17 00:00:00+00:00,18.196712
8265,1972-08-18 00:00:00+00:00,19.00124
8266,1972-08-19 00:00:00+00:00,20.605766
8267,1972-08-20 00:00:00+00:00,20.560295
8268,1972-08-21 00:00:00+00:00,19.914822
8269,1972-08-22 00:00:00+00:00,20.619349
8270,1972-08-23 00:00:00+00:00,19.873878
8271,1972-08-24 00:00:00+00:00,16.628405
8272,1972-08-25 00:00:00+00:00,17.682932
8273,1972-08-26 00:00:00+00:00,17.387459
8274,1972-08-27 00:00:00+00:00,15.641989
8275,1972-08-28 00:00:00+00:00,17.646515
8276,1972-08-29 00:00:00+00:00,18.651043
8277,1972-08-30 00:00:00+00:00,19.45557
8278,1972-08-31 00:00:00+00:00,20.260101
8279,1972-09-01 00:00:00+00:00,20.664625
8280,1972-09-02 00:00:00+00:00,20.372368
8281,1972-09-03 00:00:00+00:00,20.480106
8282,1972-09-04 00:00:00+00:00,19.937847
8283,1972-09-05 00:00:00+00:00,18.645588
8284,1972-09-06 00:00:00+00:00,18.80333
8285,1972-09-07 00:00:00+00:00,18.56107
8286,1972-09-08 00:00:00+00:00,17.16881
8287,1972-09-09 00:00:00+00:00,17.22655
8288,1972-09-10 00:00:00+00:00,17.484291
8289,1972-09-11 00:00:00+00:00,17.39203
8290,1972-09-12 00:00:00+00:00,18.79977
8291,1972-09-13 00:00:00+00:00,16.107513
8292,1972-09-14 00:00:00+00:00,15.615254
8293,1972-09-15 00:00:00+00:00,15.872995
8294,1972-09-16 00:00:00+00:00,14.380735
8295,1972-09-17 00:00:00+00:00,13.888476
8296,1972-09-18 00:00:00+00:00,13.496217
8297,1972-09-19 00:00:00+00:00,14.853957
8298,1972-09-20 00:00:00+00:00,16.161697
8299,1972-09-21 00:00:00+00:00,16.819437
8300,1972-09-22 00:00:00+00:00,16.627178
8301,1972-09-23 00:00:00+00:00,16.28492
8302,1972-09-24 00:00:00+00:00,15.64266
8303,1972-09-25 00:00:00+00:00,16.1504
8304,1972-09-26 00:00:00+00:00,14.408141
8305,1972-09-27 00:00:00+00:00,14.915881
8306,1972-09-28 00:00:00+00:00,14.423622
8307,1972-09-29 00:00:00+00:00,14.081363
8308,1972-09-30 00:00:00+00:00,13.489103
8309,1972-10-01 00:00:00+00:00,12.946843
8310,1972-10-02 00:00:00+00:00,11.504584
8311,1972-10-03 00:00:00+00:00,13.012325
8312,1972-10-04 00:00:00+00:00,12.970065
8313,1972-10-05 00:00:00+00:00,13.377807
8314,1972-10-06 00:00:00+00:00,12.8355465
8315,1972-10-07 00:00:00+00:00,11.143287
8316,1972-10-08 00:00:00+00:00,6.6010275
8317,1972-10-09 00:00:00+00:00,4.5587683
8318,1972-10-10 00:00:00+00:00,8.316509
8319,1972-10-11 00:00:00+00:00,9.97425
8320,1972-10-12 00:00:00+00:00,12.181991
8321,1972-10-13 00:00:00+00:00,11.189731
8322,1972-10-14 00:00:00+00:00,8.397471
8323,1972-10-15 00:00:00+00:00,9.455213
8324,1972-10-16 00:00:00+00:00,10.862953
8325,1972-10-17 00:00:00+00:00,11.870693
8326,1972-10-18 00:00:00+00:00,12.578433
8327,1972-10-19 00:00:00+00:00,13.236175
8328,1972-10-20 00:00:00+00:00,11.543914
8329,1972-10-21 00:00:00+00:00,13.901656
8330,1972-10-22 00:00:00+00:00,11.309396
8331,1972-10-23 00:00:00+00:00,9.267137
8332,1972-10-24 00:00:00+00:00,10.574878
8333,1972-10-25 00:00:00+00:00,12.182618
8334,1972-10-26 00:00:00+00:00,13.190358
8335,1972-10-27 00:00:00+00:00,12.798099
8336,1972-10-28 00:00:00+00:00,14.605839
8337,1972-10-29 00:00:00+00:00,15.163579
8338,1972-10-30 00:00:00+00:00,11.071321
8339,1972-10-31 00:00:00+00:00,8.029061
8340,1972-11-01 00:00:00+00:00,8.586447
8341,1972-11-02 00:00:00+00:00,11.441358
8342,1972-11-03 00:00:00+00:00,11.896268
8343,1972-11-04 00:00:00+00:00,11.851178
8344,1972-11-05 00:00:00+00:00,10.656088
8345,1972-11-06 00:00:00+00:00,10.560998
8346,1972-11-07 00:00:00+00:00,7.7659073
8347,1972-11-08 00:00:00+00:00,7.320817
8348,1972-11-09 00:00:00+00:00,9.175727
8349,1972-11-10 00:00:00+00:00,10.930637
8350,1972-11-11 00:00:00+00:00,9.335547
8351,1972-11-12 00:00:00+00:00,8.940457
8352,1972-11-13 00:00:00+00:00,6.445367
8353,1972-11-14 00:00:00+00:00,4.8502765
8354,1972-11-15 00:00:00+00:00,-0.3948133
8355,1972-11-16 00:00:00+00:00,-2.2899039
8356,1972-11-17 00:00:00+00:00,-2.7349937
8357,1972-11-18 00:00:00+00:00,0.41991615
8358,1972-11-19 00:00:00+00:00,-1.0251737
8359,1972-11-20 00:00:00+00:00,-1.9702642
8360,1972-11-21 00:00:00+00:00,-1.5153539
8361,1972-11-22 00:00:00+00:00,1.339556
8362,1972-11-23 00:00:00+00:00,2.3944657
8363,1972-11-24 00:00:00+00:00,1.7993758
8364,1972-11-25 00:00:00+00:00,2.7542853
8365,1972-11-26 00:00:00+00:00,2.1591954
8366,1972-11-27 00:00:00+00:00,3.8641055
8367,1972-11-28 00:00:00+00:00,3.7690156
8368,1972-11-29 00:00:00+00:00,2.0739253
8369,1972-11-30 00:00:00+00:00,1.1788354
8370,1972-12-01 00:00:00+00:00,0.833745
8371,1972-12-02 00:00:00+00:00,0.28865504
8372,1972-12-03 00:00:00+00:00,0.6935649
8373,1972-12-04 00:00:00+00:00,2.748475
8374,1972-12-05 00:00:00+00:00,5.153385
8375,1972-12-06 00:00:00+00:00,5.4082947
8376,1972-12-07 00:00:00+00:00,5.0132046
8377,1972-12-08 00:00:00+00:00,3.0681143
8378,1972-12-09 00:00:00+00:00,1.0230243
8379,1972-12-10 00:00:00+00:00,0.2779343
8380,1972-12-11 00:00:00+00:00,-3.0171554
8381,1972-12-12 00:00:00+00:00,-10.612246
8382,1972-12-13 00:00:00+00:00,-10.957335
8383,1972-12-14 00:00:00+00:00,-1.9024255
8384,1972-12-15 00:00:00+00:00,2.0024838
8385,1972-12-16 00:00:00+00:00,-6.892606
8386,1972-12-17 00:00:00+00:00,-7.6876955
8387,1972-12-18 00:00:00+00:00,-3.232786
8388,1972-12-19 00:00:00+00:00,1.5721238
8389,1972-12-20 00:00:00+00:00,-0.57296634
8390,1972-12-21 00:00:00+00:00,-2.3680563
8391,1972-12-22 00:00:00+00:00,-2.6631467
8392,1972-12-23 00:00:00+00:00,-1.8582366
8393,1972-12-24 00:00:00+00:00,-0.80332685
8394,1972-12-25 00:00:00+00:00,-5.3984165
8395,1972-12-26 00:00:00+00:00,-6.343508
8396,1972-12-27 00:00:00+00:00,-4.8385973
8397,1972-12-28 00:00:00+00:00,-1.433687
8398,1972-12-29 00:00:00+00:00,-2.0287774
8399,1972-12-30 00:00:00+00:00,-2.4738672
8400,1972-12-31 00:00:00+00:00,0.58104324
8401,1973-01-01 00:00:00+00:00,-2.566
8402,1973-01-02 00:00:00+00:00,-5.4188986
8403,1973-01-03 00:00:00+00:00,-8.6217985
8404,1973-01-04 00:00:00+00:00,-6.3746977
8405,1973-01-05 00:00:00+00:00,-5.927597
8406,1973-01-06 00:00:00+00:00,-1.2304966
8407,1973-01-07 00:00:00+00:00,-1.5333965
8408,1973-01-08 00:00:00+00:00,-2.9862955
8409,1973-01-09 00:00:00+00:00,-6.039195
8410,1973-01-10 00:00:00+00:00,3.1579056
8411,1973-01-11 00:00:00+00:00,2.0050063
8412,1973-01-12 00:00:00+00:00,2.052107
8413,1973-01-13 00:00:00+00:00,1.6992078
8414,1973-01-14 00:00:00+00:00,-7.4036913
8415,1973-01-15 00:00:00+00:00,-9.65659
8416,1973-01-16 00:00:00+00:00,-5.259491
8417,1973-01-17 00:00:00+00:00,-0.6623905
8418,1973-01-18 00:00:00+00:00,0.13471031
8419,1973-01-19 00:00:00+00:00,0.93181086
8420,1973-01-20 00:00:00+00:00,3.278911
8421,1973-01-21 00:00:00+00:00,2.8260121
8422,1973-01-22 00:00:00+00:00,-0.4268875
8423,1973-01-23 00:00:00+00:00,-5.5797873
8424,1973-01-24 00:00:00+00:00,-8.382686
8425,1973-01-25 00:00:00+00:00,-10.335586
8426,1973-01-26 00:00:00+00:00,-6.088485
8427,1973-01-27 00:00:00+00:00,-5.4913845
8428,1973-01-28 00:00:00+00:00,-7.9942837
8429,1973-01-29 00:00:00+00:00,-10.497183
8430,1973-01-30 00:00:00+00:00,-3.5000827
8431,1973-01-31 00:00:00+00:00,-1.6029823
8432,1973-02-01 00:00:00+00:00,0.29411817
8433,1973-02-02 00:00:00+00:00,-5.2587805
8434,1973-02-03 00:00:00+00:00,-7.5116796
8435,1973-02-04 00:00:00+00:00,-8.51458
8436,1973-02-05 00:00:00+00:00,-2.1174796
8437,1973-02-06 00:00:00+00:00,-1.9703786
8438,1973-02-07 00:00:00+00:00,0.6767223
8439,1973-02-08 00:00:00+00:00,2.2238224
8440,1973-02-09 00:00:00+00:00,-3.329077
8441,1973-02-10 00:00:00+00:00,-3.181976
8442,1973-02-11 00:00:00+00:00,-6.6848764
8443,1973-02-12 00:00:00+00:00,-9.387775
8444,1973-02-13 00:00:00+00:00,-10.840674
8445,1973-02-14 00:00:00+00:00,-7.193574
8446,1973-02-15 00:00:00+00:00,-5.696474
8447,1973-02-16 00:00:00+00:00,-8.149373
8448,1973-02-17 00:00:00+00:00,-10.302272
8449,1973-02-18 00:00:00+00:00,-9.655171
8450,1973-02-19 00:00:00+00:00,-10.80807
8451,1973-02-20 00:00:00+00:00,-7.26097
8452,1973-02-21 00:00:00+00:00,-3.91387
8453,1973-02-22 00:00:00+00:00,-4.5667686
8454,1973-02-23 00:00:00+00:00,-5.819669
