,date,temperature_2m_max
10984,1980-01-28 00:00:00+00:00,2.8611436
10985,1980-01-29 00:00:00+00:00,3.9032352
10986,1980-01-30 00:00:00+00:00,6.3453274
10987,1980-01-31 00:00:00+00:00,4.1374187
10988,1980-02-01 00:00:00+00:00,5.7295113
10989,1980-02-02 00:00:00+00:00,3.5716019
10990,1980-02-03 00:00:00+00:00,4.113694
10991,1980-02-04 00:00:00+00:00,4.5557857
10992,1980-02-05 00:00:00+00:00,5.0978775
10993,1980-02-06 00:00:00+00:00,3.43997
10994,1980-02-07 00:00:00+00:00,2.3320613
10995,1980-02-08 00:00:00+00:00,3.2241523
10996,1980-02-09 00:00:00+00:00,4.016244
10997,1980-02-10 00:00:00+00:00,5.008336
10998,1980-02-11 00:00:00+00:00,2.300428
10999,1980-02-12 00:00:00+00:00,6.0925198
11000,1980-02-13 00:00:00+00:00,8.284611
11001,1980-02-14 00:00:00+00:00,8.526703
11002,1980-02-15 00:00:00+00:00,8.018794
11003,1980-02-16 00:00:00+00:00,6.710886
11004,1980-02-17 00:00:00+00:00,9.452979
11005,1980-02-18 00:00:00+00:00,11.64507
11006,1980-02-19 00:00:00+00:00,13.537161
11007,1980-02-20 00:00:00+00:00,13.779253
11008,1980-02-21 00:00:00+00:00,13.371345
11009,1980-02-22 00:00:00+00:00,13.563436
11010,1980-02-23 00:00:00+00:00,13.105528
11011,1980-02-24 00:00:00+00:00,11.59762
11012,1980-02-25 00:00:00+00:00,9.989711
11013,1980-02-26 00:00:00+00:00,11.231803
11014,1980-02-27 00:00:00+00:00,11.173896
11015,1980-02-28 00:00:00+00:00,7.8159866
11016,1980-02-29 00:00:00+00:00,6.4580784
11017,1980-03-01 00:00:00+00:00,0.15016973
11018,1980-03-02 00:00:00+00:00,-0.65773916
11019,1980-03-03 00:00:00+00:00,2.786565
11020,1980-03-04 00:00:00+00:00,4.6821957
11021,1980-03-05 00:00:00+00:00,3.3278255
11022,1980-03-06 00:00:00+00:00,4.673456
11023,1980-03-07 00:00:00+00:00,6.9190865
11024,1980-03-08 00:00:00+00:00,8.764718
11025,1980-03-09 00:00:00+00:00,8.810348
11026,1980-03-10 00:00:00+00:00,10.455977
11027,1980-03-11 00:00:00+00:00,8.4016075
11028,1980-03-12 00:00:00+00:00,13.297239
11029,1980-03-13 00:00:00+00:00,13.89287
11030,1980-03-14 00:00:00+00:00,12.538499
11031,1980-03-15 00:00:00+00:00,11.88413
11032,1980-03-16 00:00:00+00:00,11.079761
11033,1980-03-17 00:00:00+00:00,9.87539
11034,1980-03-18 00:00:00+00:00,11.4210205
11035,1980-03-19 00:00:00+00:00,13.466652
11036,1980-03-20 00:00:00+00:00,16.612282
11037,1980-03-21 00:00:00+00:00,15.357912
11038,1980-03-22 00:00:00+00:00,14.603541
11039,1980-03-23 00:00:00+00:00,12.449173
11040,1980-03-24 00:00:00+00:00,16.394804
11041,1980-03-25 00:00:00+00:00,14.290435
11042,1980-03-26 00:00:00+00:00,8.136065
11043,1980-03-27 00:00:00+00:00,14.131695
11044,1980-03-28 00:00:00+00:00,16.427324
11045,1980-03-29 00:00:00+00:00,16.922955
11046,1980-03-30 00:00:00+00:00,19.368587
11047,1980-03-31 00:00:00+00:00,16.764217
11048,1980-04-01 00:00:00+00:00,15.259847
11049,1980-04-02 00:00:00+00:00,10.005477
11050,1980-04-03 00:00:00+00:00,11.101107
11051,1980-04-04 00:00:00+00:00,13.346739
11052,1980-04-05 00:00:00+00:00,16.342367
11053,1980-04-06 00:00:00+00:00,16.137999
11054,1980-04-07 00:00:00+00:00,13.83363
11055,1980-04-08 00:00:00+00:00,8.42926
11056,1980-04-09 00:00:00+00:00,19.07489
11057,1980-04-10 00:00:00+00:00,19.12052
11058,1980-04-11 00:00:00+00:00,18.516151
11059,1980-04-12 00:00:00+00:00,17.71178
11060,1980-04-13 00:00:00+00:00,11.407413
11061,1980-04-14 00:00:00+00:00,8.403043
11062,1980-04-15 00:00:00+00:00,9.998672
11063,1980-04-16 00:00:00+00:00,9.644303
11064,1980-04-17 00:00:00+00:00,5.989933
11065,1980-04-18 00:00:00+00:00,9.185564
11066,1980-04-19 00:00:00+00:00,11.081195
11067,1980-04-20 00:00:00+00:00,11.426824
11068,1980-04-21 00:00:00+00:00,11.922456
11069,1980-04-22 00:00:00+00:00,13.418086
11070,1980-04-23 00:00:00+00:00,12.463716
11071,1980-04-24 00:00:00+00:00,16.509346
11072,1980-04-25 00:00:00+00:00,19.954975
11073,1980-04-26 00:00:00+00:00,21.300606
11074,1980-04-27 00:00:00+00:00,22.396238
11075,1980-04-28 00:00:00+00:00,23.441868
11076,1980-04-29 00:00:00+00:00,24.037498
11077,1980-04-30 00:00:00+00:00,24.083126
11078,1980-05-01 00:00:00+00:00,24.728758
11079,1980-05-02 00:00:00+00:00,25.374392
11080,1980-05-03 00:00:00+00:00,25.267944
11081,1980-05-04 00:00:00+00:00,20.610813
11082,1980-05-05 00:00:00+00:00,19.253677
11083,1980-05-06 00:00:00+00:00,18.946545
11084,1980-05-07 00:00:00+00:00,22.13941
11085,1980-05-08 00:00:00+00:00,22.782276
11086,1980-05-09 00:00:00+00:00,22.225142
11087,1980-05-10 00:00:00+00:00,20.66801
11088,1980-05-11 00:00:00+00:00,21.410875
11089,1980-05-12 00:00:00+00:00,22.20374
11090,1980-05-13 00:00:00+00:00,21.746605
11091,1980-05-14 00:00:00+00:00,22.139473
11092,1980-05-15 00:00:00+00:00,21.232338
11093,1980-05-16 00:00:00+00:00,21.575205
11094,1980-05-17 00:00:00+00:00,23.918068
11095,1980-05-18 00:00:00+00:00,25.110937
11096,1980-05-19 00:00:00+00:00,24.603806
11097,1980-05-20 00:00:00+00:00,22.446667
11098,1980-05-21 00:00:00+00:00,21.389534
11099,1980-05-22 00:00:00+00:00,23.132399
11100,1980-05-23 00:00:00+00:00,25.825268
11101,1980-05-24 00:00:00+00:00,26.818134
11102,1980-05-25 00:00:00+00:00,28.660997
11103,1980-05-26 00:00:00+00:00,28.753864
11104,1980-05-27 00:00:00+00:00,28.746733
11105,1980-05-28 00:00:00+00:00,29.689598
11106,1980-05-29 00:00:00+00:00,23.482462
11107,1980-05-30 00:00:00+00:00,24.725328
11108,1980-05-31 00:00:00+00:00,25.768194
11109,1980-06-01 00:00:00+00:00,26.96106
11110,1980-06-02 00:00:00+00:00,24.853926
11111,1980-06-03 00:00:00+00:00,23.19679
11112,1980-06-04 00:00:00+00:00,23.639658
11113,1980-06-05 00:00:00+00:00,25.382526
11114,1980-06-06 00:00:00+00:00,26.375391
11115,1980-06-07 00:00:00+00:00,27.318256
11116,1980-06-08 00:00:00+00:00,26.961126
11117,1980-06-09 00:00:00+00:00,29.353989
11118,1980-06-10 00:00:00+00:00,30.246857
11119,1980-06-11 00:00:00+00:00,28.68972
11120,1980-06-12 00:00:00+00:00,29.632586
11121,1980-06-13 00:00:00+00:00,27.775454
11122,1980-06-14 00:00:00+00:00,27.718317
11123,1980-06-15 00:00:00+00:00,27.511185
11124,1980-06-16 00:00:00+00:00,26.254051
11125,1980-06-17 00:00:00+00:00,26.646917
11126,1980-06-18 00:00:00+00:00,29.239784
11127,1980-06-19 00:00:00+00:00,29.882648
11128,1980-06-20 00:00:00+00:00,30.225515
11129,1980-06-21 00:00:00+00:00,32.268383
11130,1980-06-22 00:00:00+00:00,32.06125
11131,1980-06-23 00:00:00+00:00,29.704111
11132,1980-06-24 00:00:00+00:00,24.89698
11133,1980-06-25 00:00:00+00:00,26.489847
11134,1980-06-26 00:00:00+00:00,30.18271
11135,1980-06-27 00:00:00+00:00,30.975578
11136,1980-06-28 00:00:00+00:00,30.918442
11137,1980-06-29 00:00:00+00:00,31.51131
11138,1980-06-30 00:00:00+00:00,32.154175
11139,1980-07-01 00:00:00+00:00,32.697044
11140,1980-07-02 00:00:00+00:00,32.68991
11141,1980-07-03 00:00:00+00:00,31.692682
11142,1980-07-04 00:00:00+00:00,29.19687
11143,1980-07-05 00:00:00+00:00,28.701065
11144,1980-07-06 00:00:00+00:00,30.65525
11145,1980-07-07 00:00:00+00:00,30.15944
11146,1980-07-08 00:00:00+00:00,32.063633
11147,1980-07-09 00:00:00+00:00,33.86782
11148,1980-07-10 00:00:00+00:00,35.77201
11149,1980-07-11 00:00:00+00:00,35.626198
11150,1980-07-12 00:00:00+00:00,32.93039
11151,1980-07-13 00:00:00+00:00,29.684578
11152,1980-07-14 00:00:00+00:00,30.48877
11153,1980-07-15 00:00:00+00:00,31.44296
11154,1980-07-16 00:00:00+00:00,31.54715
11155,1980-07-17 00:00:00+00:00,31.35134
11156,1980-07-18 00:00:00+00:00,31.555529
11157,1980-07-19 00:00:00+00:00,33.159718
11158,1980-07-20 00:00:00+00:00,35.31391
11159,1980-07-21 00:00:00+00:00,35.8681
11160,1980-07-22 00:00:00+00:00,34.672287
11161,1980-07-23 00:00:00+00:00,33.62648
11162,1980-07-24 00:00:00+00:00,33.730667
11163,1980-07-25 00:00:00+00:00,33.13486
11164,1980-07-26 00:00:00+00:00,34.33905
11165,1980-07-27 00:00:00+00:00,34.743237
11166,1980-07-28 00:00:00+00:00,35.047424
11167,1980-07-29 00:00:00+00:00,34.40162
11168,1980-07-30 00:00:00+00:00,35.405807
11169,1980-07-31 00:00:00+00:00,34.61
11170,1980-08-01 00:00:00+00:00,31.264185
11171,1980-08-02 00:00:00+00:00,32.81838
11172,1980-08-03 00:00:00+00:00,33.072567
11173,1980-08-04 00:00:00+00:00,35.476753
11174,1980-08-05 00:00:00+00:00,35.580944
11175,1980-08-06 00:00:00+00:00,36.38514
11176,1980-08-07 00:00:00+00:00,36.839325
11177,1980-08-08 00:00:00+00:00,36.043514
11178,1980-08-09 00:00:00+00:00,34.597702
11179,1980-08-10 00:00:00+00:00,31.801891
11180,1980-08-11 00:00:00+00:00,30.356085
11181,1980-08-12 00:00:00+00:00,30.960278
11182,1980-08-13 00:00:00+00:00,32.26446
11183,1980-08-14 00:00:00+00:00,33.268654
11184,1980-08-15 00:00:00+00:00,35.022842
11185,1980-08-16 00:00:00+00:00,35.677032
11186,1980-08-17 00:00:00+00:00,35.431225
11187,1980-08-18 00:00:00+00:00,35.635414
11188,1980-08-19 00:00:00+00:00,35.0896
11189,1980-08-20 00:00:00+00:00,31.69379
11190,1980-08-21 00:00:00+00:00,34.197983
11191,1980-08-22 00:00:00+00:00,34.202175
11192,1980-08-23 00:00:00+00:00,32.706364
11193,1980-08-24 00:00:00+00:00,33.660553
11194,1980-08-25 00:00:00+00:00,32.314743
11195,1980-08-26 00:00:00+00:00,32.668934
11196,1980-08-27 00:00:00+00:00,33.173122
11197,1980-08-28 00:00:00+00:00,32.37731
11198,1980-08-29 00:00:00+00:00,33.081505
11199,1980-08-30 00:00:00+00:00,35.38569
11200,1980-08-31 00:00:00+00:00,36.58988
11201,1980-09-01 00:00:00+00:00,36.39407
11202,1980-09-02 00:00:00+00:00,36.109116
11203,1980-09-03 00:00:00+00:00,35.27416
11204,1980-09-04 00:00:00+00:00,33.039204
11205,1980-09-05 00:00:00+00:00,32.904247
11206,1980-09-06 00:00:00+00:00,32.419292
11207,1980-09-07 00:00:00+00:00,32.384335
11208,1980-09-08 00:00:00+00:00,31.29938
11209,1980-09-09 00:00:00+00:00,31.664423
11210,1980-09-10 00:00:00+00:00,33.27947
11211,1980-09-11 00:00:00+00:00,34.44451
11212,1980-09-12 00:00:00+00:00,34.409557
11213,1980-09-13 00:00:00+00:00,34.824596
11214,1980-09-14 00:00:00+00:00,33.439644
11215,1980-09-15 00:00:00+00:00,33.15469
11216,1980-09-16 00:00:00+00:00,30.61973
11217,1980-09-17 00:00:00+00:00,28.634773
11218,1980-09-18 00:00:00+00:00,29.899818
11219,1980-09-19 00:00:00+00:00,31.564863
11220,1980-09-20 00:00:00+00:00,28.62991
11221,1980-09-21 00:00:00+00:00,28.794952
11222,1980-09-22 00:00:00+00:00,29.809996
11223,1980-09-23 00:00:00+00:00,27.17504
11224,1980-09-24 00:00:00+00:00,27.690083
11225,1980-09-25 00:00:00+00:00,30.205128
11226,1980-09-26 00:00:00+00:00,30.320173
11227,1980-09-27 00:00:00+00:00,27.985216
11228,1980-09-28 00:00:00+00:00,27.60026
11229,1980-09-29 00:00:00+00:00,27.515303
11230,1980-09-30 00:00:00+00:00,28.480349
11231,1980-10-01 00:00:00+00:00,28.995392
11232,1980-10-02 00:00:00+00:00,25.860435
11233,1980-10-03 00:00:00+00:00,26.625479
11234,1980-10-04 00:00:00+00:00,26.540524
11235,1980-10-05 00:00:00+00:00,27.005568
11236,1980-10-06 00:00:00+00:00,22.770613
11237,1980-10-07 00:00:00+00:00,19.585657
11238,1980-10-08 00:00:00+00:00,20.200699
11239,1980-10-09 00:00:00+00:00,19.815744
11240,1980-10-10 00:00:00+00:00,17.530788
11241,1980-10-11 00:00:00+00:00,18.945831
11242,1980-10-12 00:00:00+00:00,21.160877
11243,1980-10-13 00:00:00+00:00,23.87592
11244,1980-10-14 00:00:00+00:00,24.490965
11245,1980-10-15 00:00:00+00:00,25.906008
11246,1980-10-16 00:00:00+00:00,26.421051
11247,1980-10-17 00:00:00+00:00,25.886097
11248,1980-10-18 00:00:00+00:00,22.40114
11249,1980-10-19 00:00:00+00:00,22.716185
11250,1980-10-20 00:00:00+00:00,22.331228
11251,1980-10-21 00:00:00+00:00,21.346273
11252,1980-10-22 00:00:00+00:00,20.261318
11253,1980-10-23 00:00:00+00:00,20.976362
11254,1980-10-24 00:00:00+00:00,21.091406
11255,1980-10-25 00:00:00+00:00,21.156448
11256,1980-10-26 00:00:00+00:00,21.121494
11257,1980-10-27 00:00:00+00:00,19.886538
11258,1980-10-28 00:00:00+00:00,22.35158
11259,1980-10-29 00:00:00+00:00,23.066626
11260,1980-10-30 00:00:00+00:00,22.331669
11261,1980-10-31 00:00:00+00:00,18.84671
11262,1980-11-01 00:00:00+00:00,16.9599
11263,1980-11-02 00:00:00+00:00,14.610079
11264,1980-11-03 00:00:00+00:00,16.910254
11265,1980-11-04 00:00:00+00:00,17.810432
11266,1980-11-05 00:00:00+00:00,19.16061
11267,1980-11-06 00:00:00+00:00,14.560789
11268,1980-11-07 00:00:00+00:00,14.710968
11269,1980-11-08 00:00:00+00:00,16.011145
11270,1980-11-09 00:00:00+00:00,18.561321
11271,1980-11-10 00:00:00+00:00,18.111502
11272,1980-11-11 00:00:00+00:00,17.161678
11273,1980-11-12 00:00:00+00:00,14.811857
11274,1980-11-13 00:00:00+00:00,14.0620365
11275,1980-11-14 00:00:00+00:00,15.412213
11276,1980-11-15 00:00:00+00:00,15.762392
11277,1980-11-16 00:00:00+00:00,16.26257
11278,1980-11-17 00:00:00+00:00,11.862747
11279,1980-11-18 00:00:00+00:00,9.262925
11280,1980-11-19 00:00:00+00:00,8.563104
11281,1980-11-20 00:00:00+00:00,12.913281
11282,1980-11-21 00:00:00+00:00,15.11346
11283,1980-11-22 00:00:00+00:00,16.513638
11284,1980-11-23 00:00:00+00:00,16.913815
11285,1980-11-24 00:00:00+00:00,15.513994
11286,1980-11-25 00:00:00+00:00,13.914172
11287,1980-11-26 00:00:00+00:00,15.21435
11288,1980-11-27 00:00:00+00:00,15.364528
11289,1980-11-28 00:00:00+00:00,11.114706
11290,1980-11-29 00:00:00+00:00,15.764884
11291,1980-11-30 00:00:00+00:00,17.76506
11292,1980-12-01 00:00:00+00:00,17.01524
11293,1980-12-02 00:00:00+00:00,16.065418
11294,1980-12-03 00:00:00+00:00,15.015596
11295,1980-12-04 00:00:00+00:00,8.965774
11296,1980-12-05 00:00:00+00:00,7.515951
11297,1980-12-06 00:00:00+00:00,6.916129
11298,1980-12-07 00:00:00+00:00,6.766308
11299,1980-12-08 00:00:00+00:00,7.516486
11300,1980-12-09 00:00:00+00:00,6.666663
11301,1980-12-10 00:00:00+00:00,6.566843
11302,1980-12-11 00:00:00+00:00,6.8170204
11303,1980-12-12 00:00:00+00:00,7.817198
11304,1980-12-13 00:00:00+00:00,6.1673756
11305,1980-12-14 00:00:00+00:00,8.317554
11306,1980-12-15 00:00:00+00:00,8.917732
11307,1980-12-16 00:00:00+00:00,8.667911
11308,1980-12-17 00:00:00+00:00,7.468088
11309,1980-12-18 00:00:00+00:00,9.4682665
11310,1980-12-19 00:00:00+00:00,8.918445
11311,1980-12-20 00:00:00+00:00,8.718622
11312,1980-12-21 00:00:00+00:00,7.4687996
11313,1980-12-22 00:00:00+00:00,8.918978
11314,1980-12-23 00:00:00+00:00,11.169156
11315,1980-12-24 00:00:00+00:00,12.219335
11316,1980-12-25 00:00:00+00:00,12.069512
11317,1980-12-26 00:00:00+00:00,9.21969
11318,1980-12-27 00:00:00+00:00,8.869868
11319,1980-12-28 00:00:00+00:00,7.720046
11320,1980-12-29 00:00:00+00:00,7.7702246
11321,1980-12-30 00:00:00+00:00,4.2204027
11322,1980-12-31 00:00:00+00:00,1.9205805
11323,1981-01-01 00:00:00+00:00,2.3687372
11324,1981-01-02 00:00:00+00:00,0.4108287
11325,1981-01-03 00:00:00+00:00,2.5029202
11326,1981-01-04 00:00:00+00:00,4.445012
11327,1981-01-05 00:00:00+00:00,5.887104
11328,1981-01-06 00:00:00+00:00,5.579195
11329,1981-01-07 00:00:00+00:00,4.721287
11330,1981-01-08 00:00:00+00:00,4.4133787
11331,1981-01-09 00:00:00+00:00,4.1054707
11332,1981-01-10 00:00:00+00:00,3.847562
11333,1981-01-11 00:00:00+00:00,4.639654
11334,1981-01-12 00:00:00+00:00,4.1817455
11335,1981-01-13 00:00:00+00:00,0.773837
11336,1981-01-14 00:00:00+00:00,0.2659291
11337,1981-01-15 00:00:00+00:00,1.5080208
11338,1981-01-16 00:00:00+00:00,4.6001124
11339,1981-01-17 00:00:00+00:00,5.792204
11340,1981-01-18 00:00:00+00:00,4.1842957
11341,1981-01-19 00:00:00+00:00,5.5763874
11342,1981-01-20 00:00:00+00:00,3.918479
11343,1981-01-21 00:00:00+00:00,2.5605712
11344,1981-01-22 00:00:00+00:00,4.4026628
11345,1981-01-23 00:00:00+00:00,4.244754
11346,1981-01-24 00:00:00+00:00,3.7368462
11347,1981-01-25 00:00:00+00:00,1.5789373
11348,1981-01-26 00:00:00+00:00,2.5710294
11349,1981-01-27 00:00:00+00:00,1.0631211
11350,1981-01-28 00:00:00+00:00,3.3552132
11351,1981-01-29 00:00:00+00:00,5.997305
11352,1981-01-30 00:00:00+00:00,6.2893963
11353,1981-01-31 00:00:00+00:00,8.231487
11354,1981-02-01 00:00:00+00:00,9.423579
11355,1981-02-02 00:00:00+00:00,11.265672
11356,1981-02-03 00:00:00+00:00,10.357764
11357,1981-02-04 00:00:00+00:00,5.6498547
11358,1981-02-05 00:00:00+00:00,2.2419465
11359,1981-02-06 00:00:00+00:00,1.5340381
11360,1981-02-07 00:00:00+00:00,-1.7238703
11361,1981-02-08 00:00:00+00:00,-2.8317788
11362,1981-02-09 00:00:00+00:00,-0.98968697
11363,1981-02-10 00:00:00+00:00,2.4024048
11364,1981-02-11 00:00:00+00:00,2.694496
11365,1981-02-12 00:00:00+00:00,4.9365883
11366,1981-02-13 00:00:00+00:00,9.27868
11367,1981-02-14 00:00:00+00:00,10.820771
11368,1981-02-15 00:00:00+00:00,11.112863
11369,1981-02-16 00:00:00+00:00,10.354955
11370,1981-02-17 00:00:00+00:00,8.347047
11371,1981-02-18 00:00:00+00:00,8.339138
11372,1981-02-19 00:00:00+00:00,9.63123
11373,1981-02-20 00:00:00+00:00,9.823322
11374,1981-02-21 00:00:00+00:00,8.715414
11375,1981-02-22 00:00:00+00:00,6.407505
11376,1981-02-23 00:00:00+00:00,9.699596
11377,1981-02-24 00:00:00+00:00,9.441689
11378,1981-02-25 00:00:00+00:00,10.333781
11379,1981-02-26 00:00:00+00:00,11.375873
11380,1981-02-27 00:00:00+00:00,13.467963
11381,1981-02-28 00:00:00+00:00,15.210055
11382,1981-03-01 00:00:00+00:00,15.902148
11383,1981-03-02 00:00:00+00:00,13.994239
11384,1981-03-03 00:00:00+00:00,14.937657
11385,1981-03-04 00:00:00+00:00,16.233288
11386,1981-03-05 00:00:00+00:00,17.978918
11387,1981-03-06 00:00:00+00:00,17.424547
11388,1981-03-07 00:00:00+00:00,17.920177
11389,1981-03-08 00:00:00+00:00,13.56581
11390,1981-03-09 00:00:00+00:00,11.56144
11391,1981-03-10 00:00:00+00:00,9.15707
11392,1981-03-11 00:00:00+00:00,8.752701
11393,1981-03-12 00:00:00+00:00,9.3483305
11394,1981-03-13 00:00:00+00:00,10.543962
11395,1981-03-14 00:00:00+00:00,12.489592
11396,1981-03-15 00:00:00+00:00,8.485222
11397,1981-03-16 00:00:00+00:00,8.0808525
11398,1981-03-17 00:00:00+00:00,6.426483
11399,1981-03-18 00:00:00+00:00,7.1721144
11400,1981-03-19 00:00:00+00:00,8.567743
11401,1981-03-20 00:00:00+00:00,4.263374
11402,1981-03-21 00:00:00+00:00,4.559005
11403,1981-03-22 00:00:00+00:00,4.9546356
11404,1981-03-23 00:00:00+00:00,9.550265
11405,1981-03-24 00:00:00+00:00,12.845896
11406,1981-03-25 00:00:00+00:00,10.441525
11407,1981-03-26 00:00:00+00:00,6.737158
11408,1981-03-27 00:00:00+00:00,4.4827876
11409,1981-03-28 00:00:00+00:00,5.828418
11410,1981-03-29 00:00:00+00:00,8.924048
11411,1981-03-30 00:00:00+00:00,12.969679
11412,1981-03-31 00:00:00+00:00,8.865309
11413,1981-04-01 00:00:00+00:00,6.4609394
11414,1981-04-02 00:00:00+00:00,9.45657
11415,1981-04-03 00:00:00+00:00,10.7022
11416,1981-04-04 00:00:00+00:00,10.247831
11417,1981-04-05 00:00:00+00:00,6.043461
11418,1981-04-06 00:00:00+00:00,9.189092
11419,1981-04-07 00:00:00+00:00,12.134723
11420,1981-04-08 00:00:00+00:00,11.230353
11421,1981-04-09 00:00:00+00:00,9.625982
11422,1981-04-10 00:00:00+00:00,10.171614
11423,1981-04-11 00:00:00+00:00,11.917245
11424,1981-04-12 00:00:00+00:00,12.612874
11425,1981-04-13 00:00:00+00:00,14.708505
11426,1981-04-14 00:00:00+00:00,14.854134
11427,1981-04-15 00:00:00+00:00,12.899766
11428,1981-04-16 00:00:00+00:00,8.845395
11429,1981-04-17 00:00:00+00:00,5.6410265
11430,1981-04-18 00:00:00+00:00,6.686656
11431,1981-04-19 00:00:00+00:00,10.132288
11432,1981-04-20 00:00:00+00:00,10.477916
11433,1981-04-21 00:00:00+00:00,12.973548
11434,1981-04-22 00:00:00+00:00,14.469178
11435,1981-04-23 00:00:00+00:00,15.914809
11436,1981-04-24 00:00:00+00:00,17.460438
11437,1981-04-25 00:00:00+00:00,18.75607
11438,1981-04-26 00:00:00+00:00,20.651697
11439,1981-04-27 00:00:00+00:00,19.14733
11440,1981-04-28 00:00:00+00:00,21.14296
11441,1981-04-29 00:00:00+00:00,20.18859
11442,1981-04-30 00:00:00+00:00,18.034222
11443,1981-05-01 00:00:00+00:00,20.37985
11444,1981-05-02 00:00:00+00:00,22.875483
11445,1981-05-03 00:00:00+00:00,24.269732
11446,1981-05-04 00:00:00+00:00,27.312595
11447,1981-05-05 00:00:00+00:00,26.205463
11448,1981-05-06 00:00:00+00:00,22.698326
11449,1981-05-07 00:00:00+00:00,21.791193
11450,1981-05-08 00:00:00+00:00,22.634058
11451,1981-05-09 00:00:00+00:00,24.576925
11452,1981-05-10 00:00:00+00:00,25.319792
11453,1981-05-11 00:00:00+00:00,25.56266
11454,1981-05-12 00:00:00+00:00,26.055523
11455,1981-05-13 00:00:00+00:00,26.398392
11456,1981-05-14 00:00:00+00:00,24.791256
11457,1981-05-15 00:00:00+00:00,22.434122
11458,1981-05-16 00:00:00+00:00,20.12699
11459,1981-05-17 00:00:00+00:00,18.819855
11460,1981-05-18 00:00:00+00:00,19.76272
11461,1981-05-19 00:00:00+00:00,20.055584
11462,1981-05-20 00:00:00+00:00,19.798452
11463,1981-05-21 00:00:00+00:00,22.391317
11464,1981-05-22 00:00:00+00:00,21.434183
11465,1981-05-23 00:00:00+00:00,21.927048
11466,1981-05-24 00:00:00+00:00,23.219917
11467,1981-05-25 00:00:00+00:00,25.862783
11468,1981-05-26 00:00:00+00:00,24.155647
11469,1981-05-27 00:00:00+00:00,26.398514
11470,1981-05-28 00:00:00+00:00,28.09138
11471,1981-05-29 00:00:00+00:00,26.134245
11472,1981-05-30 00:00:00+00:00,26.277115
11473,1981-05-31 00:00:00+00:00,23.76998
11474,1981-06-01 00:00:00+00:00,22.612843
11475,1981-06-02 00:00:00+00:00,23.75571
11476,1981-06-03 00:00:00+00:00,26.248577
11477,1981-06-04 00:00:00+00:00,28.591442
11478,1981-06-05 00:00:00+00:00,26.98431
11479,1981-06-06 00:00:00+00:00,26.077173
11480,1981-06-07 00:00:00+00:00,27.820042
11481,1981-06-08 00:00:00+00:00,27.912905
11482,1981-06-09 00:00:00+00:00,27.705772
11483,1981-06-10 00:00:00+00:00,28.548637
11484,1981-06-11 00:00:00+00:00,27.841505
11485,1981-06-12 00:00:00+00:00,27.58437
11486,1981-06-13 00:00:00+00:00,28.427238
11487,1981-06-14 00:00:00+00:00,30.170103
11488,1981-06-15 00:00:00+00:00,30.962967
11489,1981-06-16 00:00:00+00:00,31.105835
11490,1981-06-17 00:00:00+00:00,27.3487
11491,1981-06-18 00:00:00+00:00,26.891567
11492,1981-06-19 00:00:00+00:00,25.33443
11493,1981-06-20 00:00:00+00:00,27.227299
11494,1981-06-21 00:00:00+00:00,28.320166
11495,1981-06-22 00:00:00+00:00,26.863031
11496,1981-06-23 00:00:00+00:00,23.605898
11497,1981-06-24 00:00:00+00:00,25.248762
11498,1981-06-25 00:00:00+00:00,29.491629
11499,1981-06-26 00:00:00+00:00,30.784496
11500,1981-06-27 00:00:00+00:00,31.92736
11501,1981-06-28 00:00:00+00:00,32.72023
11502,1981-06-29 00:00:00+00:00,32.713093
11503,1981-06-30 00:00:00+00:00,31.255959
11504,1981-07-01 00:00:00+00:00,30.198826
11505,1981-07-02 00:00:00+00:00,29.14169
11506,1981-07-03 00:00:00+00:00,30.191633
11507,1981-07-04 00:00:00+00:00,33.04583
11508,1981-07-05 00:00:00+00:00,34.700012
11509,1981-07-06 00:00:00+00:00,35.004204
11510,1981-07-07 00:00:00+00:00,37.008396
11511,1981-07-08 00:00:00+00:00,35.562584
11512,1981-07-09 00:00:00+00:00,33.36677
11513,1981-07-10 00:00:00+00:00,34.220963
11514,1981-07-11 00:00:00+00:00,33.175156
11515,1981-07-12 00:00:00+00:00,32.479347
11516,1981-07-13 00:00:00+00:00,36.233532
11517,1981-07-14 00:00:00+00:00,37.287724
11518,1981-07-15 00:00:00+00:00,36.791916
11519,1981-07-16 00:00:00+00:00,34.046104
11520,1981-07-17 00:00:00+00:00,32.500294
11521,1981-07-18 00:00:00+00:00,31.504484
11522,1981-07-19 00:00:00+00:00,30.808668
11523,1981-07-20 00:00:00+00:00,32.46286
11524,1981-07-21 00:00:00+00:00,32.617054
11525,1981-07-22 00:00:00+00:00,35.421238
11526,1981-07-23 00:00:00+00:00,36.725433
11527,1981-07-24 00:00:00+00:00,36.17962
11528,1981-07-25 00:00:00+00:00,36.43381
11529,1981-07-26 00:00:00+00:00,35.488
11530,1981-07-27 00:00:00+00:00,35.09219
11531,1981-07-28 00:00:00+00:00,36.69638
11532,1981-07-29 00:00:00+00:00,35.75057
11533,1981-07-30 00:00:00+00:00,33.704758
11534,1981-07-31 00:00:00+00:00,32.85895
11535,1981-08-01 00:00:00+00:00,33.91314
11536,1981-08-02 00:00:00+00:00,35.61733
11537,1981-08-03 00:00:00+00:00,36.52152
11538,1981-08-04 00:00:00+00:00,35.87571
11539,1981-08-05 00:00:00+00:00,36.0299
