,date,snowfall_sum
385,1951-01-21 00:00:00+00:00,0.0
386,1951-01-22 00:00:00+00:00,0.0
387,1951-01-23 00:00:00+00:00,0.08469652
388,1951-01-24 00:00:00+00:00,4.072986
389,1951-01-25 00:00:00+00:00,2.2953658
390,1951-01-26 00:00:00+00:00,2.4700913
391,1951-01-27 00:00:00+00:00,0.42669988
392,1951-01-28 00:00:00+00:00,0.0
393,1951-01-29 00:00:00+00:00,0.08567623
394,1951-01-30 00:00:00+00:00,0.08584819
395,1951-01-31 00:00:00+00:00,14.967963
396,1951-02-01 00:00:00+00:00,0.7758003
397,1951-02-02 00:00:00+00:00,0.0
398,1951-02-03 00:00:00+00:00,0.08656289
399,1951-02-04 00:00:00+00:00,0.0
400,1951-02-05 00:00:00+00:00,0.0
401,1951-02-06 00:00:00+00:00,0.0
402,1951-02-07 00:00:00+00:00,0.0
403,1951-02-08 00:00:00+00:00,0.0
404,1951-02-09 00:00:00+00:00,0.08772285
405,1951-02-10 00:00:00+00:00,0.17585476
406,1951-02-11 00:00:00+00:00,0.0
407,1951-02-12 00:00:00+00:00,0.0
408,1951-02-13 00:00:00+00:00,0.0
409,1951-02-14 00:00:00+00:00,0.0
410,1951-02-15 00:00:00+00:00,0.0
411,1951-02-16 00:00:00+00:00,0.0
412,1951-02-17 00:00:00+00:00,0.0
413,1951-02-18 00:00:00+00:00,0.0
414,1951-02-19 00:00:00+00:00,0.26979762
415,1951-02-20 00:00:00+00:00,0.7214034
416,1951-02-21 00:00:00+00:00,0.5425364
417,1951-02-22 00:00:00+00:00,0.0
418,1951-02-23 00:00:00+00:00,0.0
419,1951-02-24 00:00:00+00:00,0.0
420,1951-02-25 00:00:00+00:00,0.0
421,1951-02-26 00:00:00+00:00,1.4676791
422,1951-02-27 00:00:00+00:00,0.0
423,1951-02-28 00:00:00+00:00,0.0
424,1951-03-01 00:00:00+00:00,0.0
425,1951-03-02 00:00:00+00:00,0.0
426,1951-03-03 00:00:00+00:00,0.0
427,1951-03-04 00:00:00+00:00,0.46594253
428,1951-03-05 00:00:00+00:00,0.0
429,1951-03-06 00:00:00+00:00,0.0
430,1951-03-07 00:00:00+00:00,0.0
431,1951-03-08 00:00:00+00:00,1.8620633
432,1951-03-09 00:00:00+00:00,0.0
433,1951-03-10 00:00:00+00:00,0.27916858
434,1951-03-11 00:00:00+00:00,0.0
435,1951-03-12 00:00:00+00:00,0.0
436,1951-03-13 00:00:00+00:00,0.37191793
437,1951-03-14 00:00:00+00:00,8.737493
438,1951-03-15 00:00:00+00:00,3.7169452
439,1951-03-16 00:00:00+00:00,0.5573648
440,1951-03-17 00:00:00+00:00,0.092863515
441,1951-03-18 00:00:00+00:00,0.0
442,1951-03-19 00:00:00+00:00,0.0
443,1951-03-20 00:00:00+00:00,0.0
444,1951-03-21 00:00:00+00:00,0.0
445,1951-03-22 00:00:00+00:00,0.0
446,1951-03-23 00:00:00+00:00,0.0
447,1951-03-24 00:00:00+00:00,0.0
448,1951-03-25 00:00:00+00:00,0.0
449,1951-03-26 00:00:00+00:00,0.0
